Name	n_genes	gene_ids
TALONT000946078	1	ENSG00000040341
TALONT000946081	1	ENSG00000040341
TALONT000946118	1	ENSG00000040341
TALONT000946168	1	ENSG00000166685
TALONT000946181	1	ENSG00000040341
TALONT000946223	1	ENSG00000040341
TALONT000946224	1	ENSG00000040341
TALONT000946247	1	ENSG00000166685
TALONT000946259	1	ENSG00000166685
TALONT000946279	1	ENSG00000040341
TALONT000946285	1	ENSG00000040341
TALONT000946286	1	ENSG00000040341
TALONT000946477	1	ENSG00000104343
TALONT000946480	1	ENSG00000104343
TALONT000946490	1	ENSG00000104343
TALONT000947133	1	ENSG00000166278
TALONT000947169	1	ENSG00000166278
TALONT000947176	1	ENSG00000166278
TALONT000947184	1	ENSG00000166278
TALONT000947212	1	ENSG00000166278
TALONT000947221	1	ENSG00000166278
TALONT000947223	1	ENSG00000166278
TALONT000947234	1	ENSG00000166278
TALONT000947235	1	ENSG00000166278
TALONT000947236	1	ENSG00000166278
TALONT000947237	1	ENSG00000166278
TALONT000947244	1	ENSG00000166278
TALONT000947249	1	ENSG00000166278
TALONT000947255	1	ENSG00000166278
TALONT000947262	1	ENSG00000243649
TALONT000947272	1	ENSG00000243649
TALONT000947285	1	ENSG00000243649
TALONT000947286	1	ENSG00000243649
TALONT000947300	1	ENSG00000243649
TALONT000947328	1	ENSG00000243649
TALONT000947334	1	ENSG00000243649
TALONT000947341	1	ENSG00000243649
TALONT000947346	1	ENSG00000243649
TALONT000947361	1	ENSG00000243649
TALONT000947367	1	ENSG00000243649
TALONT000947397	1	ENSG00000243649
TALONT000947420	1	ENSG00000243649
TALONT000947563	1	ENSG00000243649
TALONT000947736	1	ENSG00000243649
TALONT000947809	1	ENSG00000243649
TALONT000947959	1	ENSG00000254772
TALONT000947965	1	ENSG00000254772
TALONT000947988	1	ENSG00000254772
TALONT000948032	1	ENSG00000254772
TALONT000948037	1	ENSG00000254772
TALONT000948050	1	ENSG00000243649
TALONT000948053	1	ENSG00000254772
TALONT000948083	1	ENSG00000254772
TALONT000948167	1	ENSG00000254772
TALONT000948230	1	ENSG00000254772
TALONT000948243	1	ENSG00000254772
TALONT000948246	1	ENSG00000254772
TALONT000948251	1	ENSG00000254772
TALONT000948431	1	ENSG00000254772
TALONT000948451	1	ENSG00000254772
TALONT000948496	1	ENSG00000254772
TALONT000948546	1	ENSG00000254772
TALONT000948565	1	ENSG00000254772
TALONT000948569	1	ENSG00000243649
TALONT000948588	1	ENSG00000243649
TALONT000948601	1	ENSG00000243649
TALONT000948632	1	ENSG00000254772
TALONT000948634	1	ENSG00000243649
TALONT000948637	1	ENSG00000243649
TALONT000948641	1	ENSG00000243649
TALONT000948645	1	ENSG00000243649
TALONT000948653	1	ENSG00000243649
TALONT000948670	1	ENSG00000254772
TALONT000948748	1	ENSG00000254772
TALONT000948821	1	ENSG00000147586
TALONT000948827	1	ENSG00000147586
TALONT000948839	1	ENSG00000147586
TALONT000948841	1	ENSG00000254772
TALONT000948883	1	ENSG00000254772
TALONT000948884	1	ENSG00000147586
TALONT000948947	1	ENSG00000076554
TALONT000948950	1	ENSG00000076554
TALONT000948953	1	ENSG00000076554
TALONT000948969	1	ENSG00000076554
TALONT000948994	1	ENSG00000076554
TALONT000949003	1	ENSG00000076554
TALONT000949012	1	ENSG00000076554
TALONT000949018	1	ENSG00000076554
TALONT000949026	1	ENSG00000076554
TALONT000949440	1	ENSG00000254772
TALONT000949477	1	ENSG00000254772
TALONT000949486	1	ENSG00000076554
TALONT000950231	1	ENSG00000204314
TALONT000950284	1	ENSG00000221988
TALONT000950426	1	ENSG00000254772
TALONT000950465	1	ENSG00000254772
TALONT000950477	1	ENSG00000254772
TALONT000950558	1	ENSG00000221988
TALONT000950669	1	ENSG00000221988
TALONT000950672	1	ENSG00000153936
TALONT000950767	1	ENSG00000241404
TALONT000950870	1	ENSG00000153936
TALONT000952051	1	ENSG00000241106
TALONT000952065	1	ENSG00000204267
TALONT000952567	1	ENSG00000242574
TALONT000952571	1	ENSG00000242574
TALONT000952578	1	ENSG00000242574
TALONT000952640	1	ENSG00000204257
TALONT000952646	1	ENSG00000204257
TALONT000952709	1	ENSG00000204257
TALONT000952761	1	ENSG00000204257
TALONT000953896	1	ENSG00000254772
TALONT000954296	1	ENSG00000171492
TALONT000956849	1	ENSG00000254772
TALONT000957234	1	ENSG00000254772
TALONT000959460	1	ENSG00000204209
TALONT000959478	1	ENSG00000204209
TALONT000959485	1	ENSG00000204209
TALONT000959514	1	ENSG00000204209
TALONT000959591	1	ENSG00000204209
TALONT000960034	1	ENSG00000204209
TALONT000960367	1	ENSG00000225950
TALONT000960368	1	ENSG00000225950
TALONT000960370	1	ENSG00000225950
TALONT000960535	1	ENSG00000254772
TALONT000960541	1	ENSG00000254772
TALONT000960586	1	ENSG00000149016
TALONT000960589	1	ENSG00000149016
TALONT000960593	1	ENSG00000149016
TALONT000960603	1	ENSG00000149016
TALONT000960610	1	ENSG00000149016
TALONT000960619	1	ENSG00000149016
TALONT000960627	1	ENSG00000149016
TALONT000960628	1	ENSG00000149016
TALONT000960673	1	ENSG00000149016
TALONT000960763	1	ENSG00000149016
TALONT000964750	1	ENSG00000168000
TALONT000964754	1	ENSG00000168000
TALONT000964759	1	ENSG00000168000
TALONT000964762	1	ENSG00000168000
TALONT000964778	1	ENSG00000168000
TALONT000964784	1	ENSG00000168000
TALONT000964804	1	ENSG00000168000
TALONT000964811	1	ENSG00000168000
TALONT000964823	1	ENSG00000168000
TALONT000964867	1	ENSG00000168000
TALONT000964904	1	ENSG00000168000
TALONT000964914	1	ENSG00000168000
TALONT000964970	1	ENSG00000168000
TALONT000964998	1	ENSG00000168000
TALONT000965171	1	ENSG00000272325
TALONT000965180	1	ENSG00000272325
TALONT000965220	1	ENSG00000168000
TALONT000965229	1	ENSG00000272325
TALONT000965267	1	ENSG00000272325
TALONT000965294	1	ENSG00000272325
TALONT000965299	1	ENSG00000168000
TALONT000965376	1	ENSG00000272325
TALONT000965437	1	ENSG00000124614
TALONT000965439	1	ENSG00000124614
TALONT000965473	1	ENSG00000124614
TALONT000965480	1	ENSG00000124614
TALONT000965496	1	ENSG00000124614
TALONT000965501	1	ENSG00000124614
TALONT000965543	1	ENSG00000161618
TALONT000965561	1	ENSG00000161618
TALONT000965659	1	ENSG00000214753
TALONT000965985	1	ENSG00000161618
TALONT000965997	1	ENSG00000161618
TALONT000966010	1	ENSG00000161618
TALONT000969297	1	ENSG00000090520
TALONT000970206	1	ENSG00000090520
TALONT000970237	1	ENSG00000090520
TALONT000975495	1	ENSG00000167770
TALONT000975516	1	ENSG00000167770
TALONT000975655	1	ENSG00000167770
TALONT000976685	1	ENSG00000115541
TALONT000976691	1	ENSG00000115541
TALONT000976918	1	ENSG00000115541
TALONT000977224	1	ENSG00000164933
TALONT000977232	1	ENSG00000164933
TALONT000977404	1	ENSG00000164933
TALONT000977778	1	ENSG00000115541
TALONT000978566	1	ENSG00000152078
TALONT000979121	1	ENSG00000152078
TALONT000979181	1	ENSG00000122481
TALONT000979193	1	ENSG00000122481
TALONT000979206	1	ENSG00000122481
TALONT000979240	1	ENSG00000122481
TALONT000979302	1	ENSG00000122481
TALONT000979343	1	ENSG00000122481
TALONT000981293	1	ENSG00000214736
TALONT000981547	1	ENSG00000214736
TALONT000983147	1	ENSG00000117620
TALONT000983329	1	ENSG00000156875
TALONT000983339	1	ENSG00000156875
TALONT000983379	1	ENSG00000156875
TALONT000983429	1	ENSG00000156875
TALONT000983677	1	ENSG00000156875
TALONT000983725	1	ENSG00000182450
TALONT000983726	1	ENSG00000182450
TALONT000983751	1	ENSG00000182450
TALONT000984544	1	ENSG00000156875
TALONT000985909	1	ENSG00000204316
TALONT000985940	1	ENSG00000204316
TALONT000985952	1	ENSG00000204316
TALONT000985995	1	ENSG00000204316
TALONT000986021	1	ENSG00000204316
TALONT000986036	1	ENSG00000204316
TALONT000986061	1	ENSG00000204316
TALONT000986138	1	ENSG00000204316
TALONT000986193	1	ENSG00000204316
TALONT000986421	1	ENSG00000111775
TALONT000987655	1	ENSG00000257949
TALONT000988203	1	ENSG00000250506
TALONT000988595	1	ENSG00000213024
TALONT000989199	1	ENSG00000215837
TALONT000989251	1	ENSG00000215837
TALONT000989737	1	ENSG00000215837
TALONT000990929	1	ENSG00000189376
TALONT000991162	1	ENSG00000165156
TALONT000991189	1	ENSG00000165156
TALONT000992258	1	ENSG00000213465
TALONT000992265	1	ENSG00000213465
TALONT000992310	1	ENSG00000110025
TALONT000992333	1	ENSG00000110025
TALONT000992464	1	ENSG00000110025
TALONT000992631	1	ENSG00000110025
TALONT000992637	1	ENSG00000110025
TALONT000992668	1	ENSG00000110025
TALONT000993431	1	ENSG00000062822
TALONT000993436	1	ENSG00000062822
TALONT000993459	1	ENSG00000062822
TALONT000993470	1	ENSG00000062822
TALONT000993473	1	ENSG00000062822
TALONT000993488	1	ENSG00000062822
TALONT000993507	1	ENSG00000062822
TALONT000993668	1	ENSG00000062822
TALONT000993950	1	ENSG00000161217
TALONT000993966	1	ENSG00000161217
TALONT000994259	1	ENSG00000062822
TALONT000994341	1	ENSG00000062822
TALONT000994349	1	ENSG00000062822
TALONT000994354	1	ENSG00000062822
TALONT000994372	1	ENSG00000062822
TALONT000994376	1	ENSG00000062822
TALONT000994397	1	ENSG00000062822
TALONT000994399	1	ENSG00000062822
TALONT000994412	1	ENSG00000062822
TALONT000994421	1	ENSG00000062822
TALONT000994435	1	ENSG00000062822
TALONT000994442	1	ENSG00000062822
TALONT000994448	1	ENSG00000062822
TALONT000994450	1	ENSG00000062822
TALONT000994454	1	ENSG00000062822
TALONT000994458	1	ENSG00000062822
TALONT000994497	1	ENSG00000062822
TALONT000994502	1	ENSG00000062822
TALONT000994506	1	ENSG00000062822
TALONT000994511	1	ENSG00000062822
TALONT000994513	1	ENSG00000062822
TALONT000994520	1	ENSG00000062822
TALONT000994534	1	ENSG00000062822
TALONT000994545	1	ENSG00000161217
TALONT000994550	1	ENSG00000269404
TALONT000995100	1	ENSG00000145107
TALONT000998911	1	ENSG00000181038
TALONT000998968	1	ENSG00000181038
TALONT000999290	1	ENSG00000181038
TALONT001000087	1	ENSG00000132297
TALONT001000092	1	ENSG00000132297
TALONT001000104	1	ENSG00000132297
TALONT001000116	1	ENSG00000132297
TALONT001000456	1	ENSG00000129455
TALONT001000459	1	ENSG00000129455
TALONT001000477	1	ENSG00000129455
TALONT001000599	1	ENSG00000014138
TALONT001000612	1	ENSG00000014138
TALONT001000661	1	ENSG00000014138
TALONT001000710	1	ENSG00000014138
TALONT001000829	1	ENSG00000014138
TALONT001000856	1	ENSG00000014138
TALONT001001303	1	ENSG00000092931
TALONT001001414	1	ENSG00000092931
TALONT001001438	1	ENSG00000092931
TALONT001001853	1	ENSG00000105379
TALONT001002829	1	ENSG00000105379
TALONT001003035	1	ENSG00000105379
TALONT001003666	1	ENSG00000105379
TALONT001003889	1	ENSG00000268500
TALONT001004192	1	ENSG00000198093
TALONT001004254	1	ENSG00000198093
TALONT001005792	1	ENSG00000196267
TALONT001007963	1	ENSG00000139719
TALONT001007971	1	ENSG00000139719
TALONT001008215	1	ENSG00000139719
TALONT001008821	1	ENSG00000250571
TALONT001008831	1	ENSG00000250571
TALONT001008845	1	ENSG00000250571
TALONT001009739	1	ENSG00000178233
TALONT001013380	1	ENSG00000111325
TALONT001013708	1	ENSG00000111325
TALONT001013711	1	ENSG00000242779
TALONT001013714	1	ENSG00000111325
TALONT001013724	1	ENSG00000111325
TALONT001013822	1	ENSG00000111325
TALONT001014024	1	ENSG00000111325
TALONT001014070	1	ENSG00000182196
TALONT001014081	1	ENSG00000182196
TALONT001014088	1	ENSG00000182196
TALONT001014105	1	ENSG00000182196
TALONT001014138	1	ENSG00000182196
TALONT001014156	1	ENSG00000182196
TALONT001014162	1	ENSG00000182196
TALONT001014192	1	ENSG00000182196
TALONT001014200	1	ENSG00000182196
TALONT001014210	1	ENSG00000182196
TALONT001014217	1	ENSG00000182196
TALONT001014255	1	ENSG00000182196
TALONT001014259	1	ENSG00000182196
TALONT001014287	1	ENSG00000182196
TALONT001014294	1	ENSG00000182196
TALONT001014308	1	ENSG00000182196
TALONT001014409	1	ENSG00000182196
TALONT001014542	1	ENSG00000182196
TALONT001014674	1	ENSG00000182196
TALONT001014750	1	ENSG00000182196
TALONT001014880	1	ENSG00000182196
TALONT001014925	1	ENSG00000182196
TALONT001014944	1	ENSG00000182196
TALONT001014990	1	ENSG00000182196
TALONT001015113	1	ENSG00000182196
TALONT001015288	1	ENSG00000182196
TALONT001015336	1	ENSG00000182196
TALONT001015582	1	ENSG00000182196
TALONT001015596	1	ENSG00000182196
TALONT001015917	1	ENSG00000182196
TALONT001016014	1	ENSG00000182196
TALONT001019403	1	ENSG00000215190
TALONT001021982	1	ENSG00000155366
TALONT001022000	1	ENSG00000155366
TALONT001022004	1	ENSG00000155366
TALONT001022170	1	ENSG00000155366
TALONT001022180	1	ENSG00000155366
TALONT001022209	1	ENSG00000155366
TALONT001022282	1	ENSG00000155366
TALONT001022897	1	ENSG00000135314
TALONT001024263	1	ENSG00000155367
TALONT001024289	1	ENSG00000155367
TALONT001027619	1	ENSG00000179195
TALONT001028266	1	ENSG00000254986
TALONT001028293	1	ENSG00000254986
TALONT001029015	1	ENSG00000174483
TALONT001029120	1	ENSG00000174483
TALONT001029133	1	ENSG00000174483
TALONT001030003	1	ENSG00000239306
TALONT001030213	1	ENSG00000173933
TALONT001030225	1	ENSG00000173933
TALONT001030233	1	ENSG00000173933
TALONT001030244	1	ENSG00000173933
TALONT001030275	1	ENSG00000173933
TALONT001030441	1	ENSG00000129991
TALONT001030447	1	ENSG00000129991
TALONT001030452	1	ENSG00000129991
TALONT001030456	1	ENSG00000129991
TALONT001030465	1	ENSG00000129991
TALONT001030469	1	ENSG00000129991
TALONT001030472	1	ENSG00000129991
TALONT001030476	1	ENSG00000129991
TALONT001030505	1	ENSG00000129991
TALONT001030516	1	ENSG00000129991
TALONT001030529	1	ENSG00000173933
TALONT001030539	1	ENSG00000129991
TALONT001030555	1	ENSG00000129991
TALONT001030583	1	ENSG00000129991
TALONT001030670	1	ENSG00000129991
TALONT001030833	1	ENSG00000129991
TALONT001030845	1	ENSG00000129991
TALONT001030964	1	ENSG00000129991
TALONT001030980	1	ENSG00000129991
TALONT001030982	1	ENSG00000129991
TALONT001031003	1	ENSG00000167646
TALONT001033360	1	ENSG00000175482
TALONT001033361	1	ENSG00000175482
TALONT001033432	1	ENSG00000175482
TALONT001033439	1	ENSG00000175482
TALONT001033776	1	ENSG00000175505
TALONT001042559	1	ENSG00000186230
TALONT001044116	1	ENSG00000176894
TALONT001044124	1	ENSG00000176894
TALONT001044493	1	ENSG00000247077
TALONT001044500	1	ENSG00000152443
TALONT001044506	1	ENSG00000152443
TALONT001044514	1	ENSG00000152443
TALONT001045115	1	ENSG00000204514
TALONT001045431	1	ENSG00000204514
TALONT001047602	1	ENSG00000135317
TALONT001047619	1	ENSG00000135317
TALONT001047632	1	ENSG00000135317
TALONT001047685	1	ENSG00000135317
TALONT001047703	1	ENSG00000198131
TALONT001047712	1	ENSG00000198131
TALONT001047738	1	ENSG00000198131
TALONT001047746	1	ENSG00000262814
TALONT001047769	1	ENSG00000135317
TALONT001047812	1	ENSG00000198131
TALONT001047823	1	ENSG00000135317
TALONT001047943	1	ENSG00000135317
TALONT001048051	1	ENSG00000198131
TALONT001048153	1	ENSG00000262814
TALONT001048165	1	ENSG00000262814
TALONT001048220	1	ENSG00000198131
TALONT001048252	1	ENSG00000183048
TALONT001048530	1	ENSG00000135317
TALONT001048587	1	ENSG00000135316
TALONT001048588	1	ENSG00000135316
TALONT001048595	1	ENSG00000135316
TALONT001048597	1	ENSG00000135316
TALONT001048601	1	ENSG00000183048
TALONT001048604	1	ENSG00000135316
TALONT001048613	1	ENSG00000135316
TALONT001048622	1	ENSG00000135316
TALONT001048636	1	ENSG00000135316
TALONT001048642	1	ENSG00000135316
TALONT001048654	1	ENSG00000198131
TALONT001048662	1	ENSG00000135316
TALONT001048674	1	ENSG00000135316
TALONT001048717	1	ENSG00000135316
TALONT001048724	1	ENSG00000135316
TALONT001048732	1	ENSG00000135316
TALONT001048737	1	ENSG00000183048
TALONT001048758	1	ENSG00000135316
TALONT001048762	1	ENSG00000135316
TALONT001048805	1	ENSG00000183048
TALONT001048864	1	ENSG00000135316
TALONT001048977	1	ENSG00000135316
TALONT001049099	1	ENSG00000142396
TALONT001049155	1	ENSG00000142396
TALONT001049405	1	ENSG00000142396
TALONT001049406	1	ENSG00000142396
TALONT001049610	1	ENSG00000256223
TALONT001049645	1	ENSG00000121410
TALONT001049658	1	ENSG00000121410
TALONT001049717	1	ENSG00000090612
TALONT001050332	1	ENSG00000121851
TALONT001050465	1	ENSG00000164414
TALONT001050466	1	ENSG00000164414
TALONT001050472	1	ENSG00000164414
TALONT001050475	1	ENSG00000121851
TALONT001050477	1	ENSG00000164414
TALONT001050503	1	ENSG00000164414
TALONT001050544	1	ENSG00000164414
TALONT001052591	1	ENSG00000131778
TALONT001052652	1	ENSG00000131778
TALONT001052660	1	ENSG00000131778
TALONT001052670	1	ENSG00000131778
TALONT001052673	1	ENSG00000131778
TALONT001052716	1	ENSG00000131778
TALONT001052760	1	ENSG00000131778
TALONT001052836	1	ENSG00000131778
TALONT001060856	1	ENSG00000125775
TALONT001060864	1	ENSG00000125775
TALONT001060933	1	ENSG00000088832
TALONT001060949	1	ENSG00000088832
TALONT001060953	1	ENSG00000088832
TALONT001060980	1	ENSG00000088832
TALONT001060994	1	ENSG00000088832
TALONT001061019	1	ENSG00000088832
TALONT001061394	1	ENSG00000101307
TALONT001061395	1	ENSG00000101307
TALONT001061563	1	ENSG00000125835
TALONT001061576	1	ENSG00000125835
TALONT001061584	1	ENSG00000125835
TALONT001061585	1	ENSG00000125835
TALONT001061765	1	ENSG00000088876
TALONT001061766	1	ENSG00000088876
TALONT001061770	1	ENSG00000088876
TALONT001063522	1	ENSG00000115657
TALONT001063536	1	ENSG00000115657
TALONT001063578	1	ENSG00000115657
TALONT001063747	1	ENSG00000115657
TALONT001063902	1	ENSG00000115657
TALONT001064705	1	ENSG00000198925
TALONT001064710	1	ENSG00000198925
TALONT001064712	1	ENSG00000198925
TALONT001064719	1	ENSG00000198925
TALONT001064732	1	ENSG00000198925
TALONT001064737	1	ENSG00000198925
TALONT001064754	1	ENSG00000198925
TALONT001064755	1	ENSG00000198925
TALONT001064769	1	ENSG00000198925
TALONT001064792	1	ENSG00000198925
TALONT001064819	1	ENSG00000198925
TALONT001064950	1	ENSG00000198925
TALONT001064956	1	ENSG00000198925
TALONT001065084	1	ENSG00000198925
TALONT001065128	1	ENSG00000198925
TALONT001076077	1	ENSG00000149600
TALONT001076082	1	ENSG00000149600
TALONT001076138	1	ENSG00000149600
TALONT001077896	1	ENSG00000111817
TALONT001078022	1	ENSG00000111817
TALONT001078059	1	ENSG00000111817
TALONT001078078	1	ENSG00000188820
TALONT001079195	1	ENSG00000047932
TALONT001082426	1	ENSG00000242372
TALONT001082429	1	ENSG00000242372
TALONT001082431	1	ENSG00000242372
TALONT001082432	1	ENSG00000242372
TALONT001082434	1	ENSG00000242372
TALONT001082441	1	ENSG00000242372
TALONT001082447	1	ENSG00000242372
TALONT001082498	1	ENSG00000242372
TALONT001082796	1	ENSG00000151366
TALONT001082860	1	ENSG00000151366
TALONT001083163	1	ENSG00000151366
TALONT001083818	1	ENSG00000214078
TALONT001084030	1	ENSG00000214078
TALONT001084372	1	ENSG00000214078
TALONT001084490	1	ENSG00000244005
TALONT001084492	1	ENSG00000244005
TALONT001084494	1	ENSG00000244005
TALONT001084495	1	ENSG00000244005
TALONT001084522	1	ENSG00000244005
TALONT001087241	1	ENSG00000118707
TALONT001087244	1	ENSG00000118707
TALONT001087308	1	ENSG00000118707
TALONT001087314	1	ENSG00000118707
TALONT001087329	1	ENSG00000118707
TALONT001087363	1	ENSG00000101084
TALONT001087387	1	ENSG00000101084
TALONT001087391	1	ENSG00000101084
TALONT001087450	1	ENSG00000189367
TALONT001087534	1	ENSG00000214338
TALONT001089366	1	ENSG00000164483
TALONT001089368	1	ENSG00000164483
TALONT001089371	1	ENSG00000164483
TALONT001095011	1	ENSG00000182919
TALONT001095013	1	ENSG00000182919
TALONT001095102	1	ENSG00000182919
TALONT001095755	1	ENSG00000204070
TALONT001095845	1	ENSG00000244274
TALONT001095891	1	ENSG00000244274
TALONT001095939	1	ENSG00000244274
TALONT001095947	1	ENSG00000244274
TALONT001095961	1	ENSG00000244274
TALONT001095974	1	ENSG00000244274
TALONT001095976	1	ENSG00000244274
TALONT001096012	1	ENSG00000244274
TALONT001098734	1	ENSG00000215452
TALONT001101958	1	ENSG00000244687
TALONT001101969	1	ENSG00000244687
TALONT001101970	1	ENSG00000244687
TALONT001101984	1	ENSG00000244687
TALONT001102003	1	ENSG00000244687
TALONT001102400	1	ENSG00000244687
TALONT001102435	1	ENSG00000240849
TALONT001102444	1	ENSG00000240849
TALONT001102505	1	ENSG00000240849
TALONT001104037	1	ENSG00000164440
TALONT001104063	1	ENSG00000164440
TALONT001104074	1	ENSG00000164440
TALONT001105778	1	ENSG00000034693
TALONT001106723	1	ENSG00000112419
TALONT001106762	1	ENSG00000135521
TALONT001106778	1	ENSG00000135521
TALONT001106833	1	ENSG00000135521
TALONT001106845	1	ENSG00000086848
TALONT001106874	1	ENSG00000086848
TALONT001106951	1	ENSG00000124222
TALONT001106967	1	ENSG00000135521
TALONT001107087	1	ENSG00000124222
TALONT001107109	1	ENSG00000215440
TALONT001107119	1	ENSG00000215440
TALONT001107124	1	ENSG00000215440
TALONT001107126	1	ENSG00000215440
TALONT001107128	1	ENSG00000215440
TALONT001107131	1	ENSG00000215440
TALONT001107133	1	ENSG00000215440
TALONT001107144	1	ENSG00000215440
TALONT001107149	1	ENSG00000215440
TALONT001107166	1	ENSG00000215440
TALONT001107167	1	ENSG00000215440
TALONT001107168	1	ENSG00000215440
TALONT001107183	1	ENSG00000215440
TALONT001107245	1	ENSG00000215440
TALONT001107701	1	ENSG00000149300
TALONT001108492	1	ENSG00000204370
TALONT001108991	1	ENSG00000204370
TALONT001109000	1	ENSG00000204370
TALONT001109152	1	ENSG00000197580
TALONT001109966	1	ENSG00000120256
TALONT001110041	1	ENSG00000120256
TALONT001110081	1	ENSG00000164520
TALONT001110082	1	ENSG00000164520
TALONT001111354	1	ENSG00000076043
TALONT001111379	1	ENSG00000076043
TALONT001116227	1	ENSG00000258366
TALONT001116232	1	ENSG00000258366
TALONT001116426	1	ENSG00000258366
TALONT001116461	1	ENSG00000258366
TALONT001116463	1	ENSG00000258366
TALONT001116471	1	ENSG00000258366
TALONT001116478	1	ENSG00000243509
TALONT001116483	1	ENSG00000243509
TALONT001116487	1	ENSG00000243509
TALONT001116799	1	ENSG00000197114
TALONT001116800	1	ENSG00000197114
TALONT001116803	1	ENSG00000197114
TALONT001116804	1	ENSG00000197114
TALONT001116807	1	ENSG00000197114
TALONT001116827	1	ENSG00000197114
TALONT001116836	1	ENSG00000137726
TALONT001116844	1	ENSG00000137726
TALONT001116856	1	ENSG00000137726
TALONT001116864	1	ENSG00000137726
TALONT001116868	1	ENSG00000197114
TALONT001116870	1	ENSG00000137726
TALONT001116925	1	ENSG00000197114
TALONT001116969	1	ENSG00000197114
TALONT001116971	1	ENSG00000197114
TALONT001116976	1	ENSG00000197114
TALONT001117009	1	ENSG00000125520
TALONT001117027	1	ENSG00000125520
TALONT001117034	1	ENSG00000125520
TALONT001117059	1	ENSG00000189171
TALONT001118038	1	ENSG00000167283
TALONT001118671	1	ENSG00000285441
TALONT001118729	1	ENSG00000285441
TALONT001118733	1	ENSG00000285441
TALONT001118744	1	ENSG00000285441
TALONT001118783	1	ENSG00000285441
TALONT001118811	1	ENSG00000285441
TALONT001118835	1	ENSG00000285441
TALONT001118871	1	ENSG00000285441
TALONT001118971	1	ENSG00000118058
TALONT001119318	1	ENSG00000285441
TALONT001121393	1	ENSG00000143570
TALONT001121395	1	ENSG00000143570
TALONT001121418	1	ENSG00000143570
TALONT001122469	1	ENSG00000143543
TALONT001122479	1	ENSG00000143543
TALONT001122486	1	ENSG00000143543
TALONT001122495	1	ENSG00000143543
TALONT001122511	1	ENSG00000143543
TALONT001123658	1	ENSG00000026297
TALONT001123938	1	ENSG00000213066
TALONT001123942	1	ENSG00000213066
TALONT001123947	1	ENSG00000213066
TALONT001123962	1	ENSG00000213066
TALONT001125829	1	ENSG00000184182
TALONT001125834	1	ENSG00000184182
TALONT001125897	1	ENSG00000184182
TALONT001125921	1	ENSG00000184182
TALONT001125923	1	ENSG00000184182
TALONT001125976	1	ENSG00000184182
TALONT001126271	1	ENSG00000184182
TALONT001126394	1	ENSG00000132330
TALONT001126401	1	ENSG00000132330
TALONT001126465	1	ENSG00000132330
TALONT001126551	1	ENSG00000132330
TALONT001130717	1	ENSG00000143590
TALONT001130730	1	ENSG00000143590
TALONT001131577	1	ENSG00000163463
TALONT001131583	1	ENSG00000163463
TALONT001131802	1	ENSG00000185499
TALONT001131806	1	ENSG00000185499
TALONT001131807	1	ENSG00000185499
TALONT001131819	1	ENSG00000185499
TALONT001131828	1	ENSG00000185499
TALONT001131842	1	ENSG00000185499
TALONT001137348	1	ENSG00000160783
TALONT001139246	1	ENSG00000132716
TALONT001139251	1	ENSG00000132716
TALONT001139253	1	ENSG00000132716
TALONT001139254	1	ENSG00000132716
TALONT001139256	1	ENSG00000132716
TALONT001139257	1	ENSG00000132716
TALONT001139259	1	ENSG00000132716
TALONT001139260	1	ENSG00000132716
TALONT001139263	1	ENSG00000132716
TALONT001139264	1	ENSG00000132716
TALONT001139274	1	ENSG00000132716
TALONT001139296	1	ENSG00000132716
TALONT001139384	1	ENSG00000132716
TALONT001139385	1	ENSG00000132716
TALONT001139386	1	ENSG00000132716
TALONT001139387	1	ENSG00000132716
TALONT001139391	1	ENSG00000132716
TALONT001139396	1	ENSG00000132716
TALONT001139397	1	ENSG00000132716
TALONT001139409	1	ENSG00000132716
TALONT001139443	1	ENSG00000162735
TALONT001139444	1	ENSG00000162735
TALONT001139446	1	ENSG00000162735
TALONT001139452	1	ENSG00000162735
TALONT001139485	1	ENSG00000162735
TALONT001139905	1	ENSG00000158769
TALONT001139908	1	ENSG00000158769
TALONT001139949	1	ENSG00000215845
TALONT001140865	1	ENSG00000143226
TALONT001144969	1	ENSG00000242193
TALONT001144986	1	ENSG00000242193
TALONT001144987	1	ENSG00000242193
TALONT001159318	1	ENSG00000243709
TALONT001159319	1	ENSG00000243709
TALONT001159323	1	ENSG00000243709
TALONT001159324	1	ENSG00000243709
TALONT001159330	1	ENSG00000243709
TALONT001159332	1	ENSG00000243709
TALONT001159355	1	ENSG00000243709
TALONT001159371	1	ENSG00000143811
TALONT001159372	1	ENSG00000143811
TALONT001159374	1	ENSG00000143811
TALONT001159375	1	ENSG00000143811
TALONT001159376	1	ENSG00000143811
TALONT001159377	1	ENSG00000143811
TALONT001159378	1	ENSG00000143811
TALONT001159379	1	ENSG00000143811
TALONT001159405	1	ENSG00000143811
TALONT001162180	1	ENSG00000116918
TALONT001162181	1	ENSG00000116918
TALONT001163224	1	ENSG00000152904
TALONT001163237	1	ENSG00000152904
TALONT001163301	1	ENSG00000284770
TALONT001166139	1	ENSG00000197472
TALONT001166140	1	ENSG00000197472
TALONT001166152	1	ENSG00000197472
TALONT001166167	1	ENSG00000277462
TALONT001172484	1	ENSG00000067057
TALONT001172844	1	ENSG00000067057
TALONT001178526	1	ENSG00000284294
TALONT001178568	1	ENSG00000237517
TALONT001187208	1	ENSG00000101745
TALONT001190678	1	ENSG00000224078
TALONT001190877	1	ENSG00000224078
