experiment	description	simple_biosample_summary	file	output_type	file_size	bio_rep	tech_rep	name	species
ENCSR437WYC	ENC4_397a, ENC4_398a B6Cast F1 PND36_ Male Gastrocnemius	male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF957OYJ	reads	486656009	2	2_1	ENCSR437WYC_2_1	human
ENCSR437WYC	ENC4_397a, ENC4_398a B6Cast F1 PND36_ Male Gastrocnemius	male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF937OFR	unfiltered alignments	739803877	1	1_1	ENCSR437WYC_1_1	human
ENCSR437WYC	ENC4_397a, ENC4_398a B6Cast F1 PND36_ Male Gastrocnemius	male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF472VGI	unfiltered alignments	671943424	2	2_1	ENCSR437WYC_2_1	human
ENCSR437WYC	ENC4_397a, ENC4_398a B6Cast F1 PND36_ Male Gastrocnemius	male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF524QBF	alignments	195857981	1	1_1	ENCSR437WYC_1_1	human
ENCSR437WYC	ENC4_397a, ENC4_398a B6Cast F1 PND36_ Male Gastrocnemius	male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF550PLW	alignments	170439403	2	2_1	ENCSR437WYC_2_1	human
ENCSR862DMK	ENC4_465, ENC4_466 B6Cast F1 PND 2 months Male 03 L. cortex	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF285NUG	reads	1005505763	1	1_1	ENCSR862DMK_1_1	human
ENCSR862DMK	ENC4_465, ENC4_466 B6Cast F1 PND 2 months Male 03 L. cortex	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF977AFJ	reads	430463025	2	2_1	ENCSR862DMK_2_1	human
ENCSR862DMK	ENC4_465, ENC4_466 B6Cast F1 PND 2 months Male 03 L. cortex	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF594DAT	unfiltered alignments	521145967	2	2_1	ENCSR862DMK_2_1	human
ENCSR862DMK	ENC4_465, ENC4_466 B6Cast F1 PND 2 months Male 03 L. cortex	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF439LFE	unfiltered alignments	1195511459	1	1_1	ENCSR862DMK_1_1	human
ENCSR862DMK	ENC4_465, ENC4_466 B6Cast F1 PND 2 months Male 03 L. cortex	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF277JRJ	alignments	364211749	1	1_1	ENCSR862DMK_1_1	human
ENCSR862DMK	ENC4_465, ENC4_466 B6Cast F1 PND 2 months Male 03 L. cortex	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF792XAE	alignments	170307940	2	2_1	ENCSR862DMK_2_1	human
ENCSR370BHF	ENC4_403a, ENC4_404a B6Cast F1 PND 2 months_Female Gastrocnemius	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF271ZDH	reads	830348072	1	1_1	ENCSR370BHF_1_1	human
ENCSR370BHF	ENC4_403a, ENC4_404a B6Cast F1 PND 2 months_Female Gastrocnemius	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF095FKV	reads	877052749	2	2_1	ENCSR370BHF_2_1	human
ENCSR370BHF	ENC4_403a, ENC4_404a B6Cast F1 PND 2 months_Female Gastrocnemius	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF721JWI	alignments	312203104	2	2_1	ENCSR370BHF_2_1	human
ENCSR370BHF	ENC4_403a, ENC4_404a B6Cast F1 PND 2 months_Female Gastrocnemius	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF385JNL	alignments	288979210	1	1_1	ENCSR370BHF_1_1	human
ENCSR370BHF	ENC4_403a, ENC4_404a B6Cast F1 PND 2 months_Female Gastrocnemius	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF970PLN	unfiltered alignments	1083307023	1	1_1	ENCSR370BHF_1_1	human
ENCSR370BHF	ENC4_403a, ENC4_404a B6Cast F1 PND 2 months_Female Gastrocnemius	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF949HWT	unfiltered alignments	1135605374	2	2_1	ENCSR370BHF_2_1	human
ENCSR026WRM	ENC4_415, ENC4_416 hippocampus_B6CastF1_PND14_3x male_7,8,9_ENC4_cDNA499	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF402OZL	reads	608284430	1	1_1	ENCSR026WRM_1_1	human
ENCSR026WRM	ENC4_415, ENC4_416 hippocampus_B6CastF1_PND14_3x male_7,8,9_ENC4_cDNA499	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF182ZKL	reads	537204609	2	2_1	ENCSR026WRM_2_1	human
ENCSR026WRM	ENC4_415, ENC4_416 hippocampus_B6CastF1_PND14_3x male_7,8,9_ENC4_cDNA499	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF587QKV	alignments	193933133	2	2_1	ENCSR026WRM_2_1	human
ENCSR026WRM	ENC4_415, ENC4_416 hippocampus_B6CastF1_PND14_3x male_7,8,9_ENC4_cDNA499	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF574LQO	unfiltered alignments	652403788	2	2_1	ENCSR026WRM_2_1	human
ENCSR026WRM	ENC4_415, ENC4_416 hippocampus_B6CastF1_PND14_3x male_7,8,9_ENC4_cDNA499	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF655BWX	unfiltered alignments	736677338	1	1_1	ENCSR026WRM_1_1	human
ENCSR026WRM	ENC4_415, ENC4_416 hippocampus_B6CastF1_PND14_3x male_7,8,9_ENC4_cDNA499	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF753VCG	alignments	217560981	1	1_1	ENCSR026WRM_1_1	human
ENCSR512EWP	ENC4_215 B6Cast F1 PND4_Male 03_Adrenals	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF141ZHE	reads	387445436	1	1_1	ENCSR512EWP_1_1	human
ENCSR512EWP	ENC4_215 B6Cast F1 PND4_Male 03_Adrenals	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF177RGM	reads	421163559	2	2_1	ENCSR512EWP_2_1	human
ENCSR512EWP	ENC4_215 B6Cast F1 PND4_Male 03_Adrenals	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF639UOD	unfiltered alignments	525563446	2	2_1	ENCSR512EWP_2_1	human
ENCSR512EWP	ENC4_215 B6Cast F1 PND4_Male 03_Adrenals	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF571ZLW	alignments	149017968	2	2_1	ENCSR512EWP_2_1	human
ENCSR512EWP	ENC4_215 B6Cast F1 PND4_Male 03_Adrenals	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF034HGS	unfiltered alignments	481236265	1	1_1	ENCSR512EWP_1_1	human
ENCSR512EWP	ENC4_215 B6Cast F1 PND4_Male 03_Adrenals	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF545VGM	alignments	133349184	1	1_1	ENCSR512EWP_1_1	human
ENCSR524XLA	ENC4_383a, ENC4_384a B6Cast F1 PND4_Female Gastrocnemius	female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF477GNS	reads	879188970	1	1_1	ENCSR524XLA_1_1	human
ENCSR524XLA	ENC4_383a, ENC4_384a B6Cast F1 PND4_Female Gastrocnemius	female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF462TIY	reads	516614958	2	2_1	ENCSR524XLA_2_1	human
ENCSR524XLA	ENC4_383a, ENC4_384a B6Cast F1 PND4_Female Gastrocnemius	female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF142YJX	unfiltered alignments	1077560738	1	1_1	ENCSR524XLA_1_1	human
ENCSR524XLA	ENC4_383a, ENC4_384a B6Cast F1 PND4_Female Gastrocnemius	female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF757HQI	alignments	179374798	2	2_1	ENCSR524XLA_2_1	human
ENCSR524XLA	ENC4_383a, ENC4_384a B6Cast F1 PND4_Female Gastrocnemius	female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF449IWN	unfiltered alignments	643949008	2	2_1	ENCSR524XLA_2_1	human
ENCSR524XLA	ENC4_383a, ENC4_384a B6Cast F1 PND4_Female Gastrocnemius	female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF107OBP	alignments	299194022	1	1_1	ENCSR524XLA_1_1	human
ENCSR152PAT	ENC4_443, ENC4_444 hippocampus_B6Cast F1_18 - 20 months_male_6_ENC4_cDNA515	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF532MMA	reads	583233093	1	1_1	ENCSR152PAT_1_1	human
ENCSR152PAT	ENC4_443, ENC4_444 hippocampus_B6Cast F1_18 - 20 months_male_6_ENC4_cDNA515	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF175BNQ	reads	985051958	2	2_1	ENCSR152PAT_2_1	human
ENCSR152PAT	ENC4_443, ENC4_444 hippocampus_B6Cast F1_18 - 20 months_male_6_ENC4_cDNA515	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF064YWB	unfiltered alignments	699078968	1	1_1	ENCSR152PAT_1_1	human
ENCSR152PAT	ENC4_443, ENC4_444 hippocampus_B6Cast F1_18 - 20 months_male_6_ENC4_cDNA515	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF600WNB	alignments	351896671	2	2_1	ENCSR152PAT_2_1	human
ENCSR152PAT	ENC4_443, ENC4_444 hippocampus_B6Cast F1_18 - 20 months_male_6_ENC4_cDNA515	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF662KKK	unfiltered alignments	1171594020	2	2_1	ENCSR152PAT_2_1	human
ENCSR152PAT	ENC4_443, ENC4_444 hippocampus_B6Cast F1_18 - 20 months_male_6_ENC4_cDNA515	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF128HJT	alignments	224490276	1	1_1	ENCSR152PAT_1_1	human
ENCSR223AZQ	ENC4_407, ENC4_408 B6Cast F1 PND 18-20 months_Female Gastrocnemius	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF281GTL	reads	686475352	1	1_1	ENCSR223AZQ_1_1	human
ENCSR223AZQ	ENC4_407, ENC4_408 B6Cast F1 PND 18-20 months_Female Gastrocnemius	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF028QQV	reads	696710653	2	2_1	ENCSR223AZQ_2_1	human
ENCSR223AZQ	ENC4_407, ENC4_408 B6Cast F1 PND 18-20 months_Female Gastrocnemius	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF463IFJ	unfiltered alignments	901919188	1	1_1	ENCSR223AZQ_1_1	human
ENCSR223AZQ	ENC4_407, ENC4_408 B6Cast F1 PND 18-20 months_Female Gastrocnemius	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF523LUA	alignments	264349402	2	2_1	ENCSR223AZQ_2_1	human
ENCSR223AZQ	ENC4_407, ENC4_408 B6Cast F1 PND 18-20 months_Female Gastrocnemius	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF794AWQ	unfiltered alignments	915468846	2	2_1	ENCSR223AZQ_2_1	human
ENCSR223AZQ	ENC4_407, ENC4_408 B6Cast F1 PND 18-20 months_Female Gastrocnemius	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF033HBE	alignments	246494845	1	1_1	ENCSR223AZQ_1_1	human
ENCSR861RCH	ENC4_467, ENC4_468 B6Cast F1 PND 2 months Female 03 L. cortex	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF605NQH	reads	692005580	1	1_1	ENCSR861RCH_1_1	human
ENCSR861RCH	ENC4_467, ENC4_468 B6Cast F1 PND 2 months Female 03 L. cortex	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF937WKF	reads	872244702	2	2_1	ENCSR861RCH_2_1	human
ENCSR861RCH	ENC4_467, ENC4_468 B6Cast F1 PND 2 months Female 03 L. cortex	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF101RZW	unfiltered alignments	825956103	1	1_1	ENCSR861RCH_1_1	human
ENCSR861RCH	ENC4_467, ENC4_468 B6Cast F1 PND 2 months Female 03 L. cortex	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF413JMT	unfiltered alignments	1035030404	2	2_1	ENCSR861RCH_2_1	human
ENCSR861RCH	ENC4_467, ENC4_468 B6Cast F1 PND 2 months Female 03 L. cortex	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF484SWE	alignments	266629665	1	1_1	ENCSR861RCH_1_1	human
ENCSR861RCH	ENC4_467, ENC4_468 B6Cast F1 PND 2 months Female 03 L. cortex	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF981KWX	alignments	332803565	2	2_1	ENCSR861RCH_2_1	human
ENCSR893GCO	ENC4_229 B6Cast F1 PND25_ Female 03_Adrenals	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF167GYW	reads	242800298	1	1_1	ENCSR893GCO_1_1	human
ENCSR893GCO	ENC4_229 B6Cast F1 PND25_ Female 03_Adrenals	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF589EMD	reads	423080341	2	2_1	ENCSR893GCO_2_1	human
ENCSR893GCO	ENC4_229 B6Cast F1 PND25_ Female 03_Adrenals	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF587AMI	unfiltered alignments	525929068	2	2_1	ENCSR893GCO_2_1	human
ENCSR893GCO	ENC4_229 B6Cast F1 PND25_ Female 03_Adrenals	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF637NBP	alignments	152092422	2	2_1	ENCSR893GCO_2_1	human
ENCSR893GCO	ENC4_229 B6Cast F1 PND25_ Female 03_Adrenals	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF833EUH	alignments	92118247	1	1_1	ENCSR893GCO_1_1	human
ENCSR893GCO	ENC4_229 B6Cast F1 PND25_ Female 03_Adrenals	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF444SZT	unfiltered alignments	301003047	1	1_1	ENCSR893GCO_1_1	human
ENCSR588IRT	ENC4_399a, ENC4_400a B6Cast F1 PND36_Female Gastrocnemius	female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF524YTF	reads	392929831	1	1_1	ENCSR588IRT_1_1	human
ENCSR588IRT	ENC4_399a, ENC4_400a B6Cast F1 PND36_Female Gastrocnemius	female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF294TJX	reads	591751983	2	2_1	ENCSR588IRT_2_1	human
ENCSR588IRT	ENC4_399a, ENC4_400a B6Cast F1 PND36_Female Gastrocnemius	female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF608LPM	unfiltered alignments	805417289	2	2_1	ENCSR588IRT_2_1	human
ENCSR588IRT	ENC4_399a, ENC4_400a B6Cast F1 PND36_Female Gastrocnemius	female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF882CXN	alignments	202289723	2	2_1	ENCSR588IRT_2_1	human
ENCSR588IRT	ENC4_399a, ENC4_400a B6Cast F1 PND36_Female Gastrocnemius	female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF558RAL	unfiltered alignments	532932712	1	1_1	ENCSR588IRT_1_1	human
ENCSR588IRT	ENC4_399a, ENC4_400a B6Cast F1 PND36_Female Gastrocnemius	female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF183WGH	alignments	145656784	1	1_1	ENCSR588IRT_1_1	human
ENCSR550KPM	ENC4_471, ENC4_472 B6Cast F1 PND 18-20 months Male 03 L. cortex	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF520HCL	reads	608756759	1	1_1	ENCSR550KPM_1_1	human
ENCSR550KPM	ENC4_471, ENC4_472 B6Cast F1 PND 18-20 months Male 03 L. cortex	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF132MEJ	reads	626221045	2	2_1	ENCSR550KPM_2_1	human
ENCSR550KPM	ENC4_471, ENC4_472 B6Cast F1 PND 18-20 months Male 03 L. cortex	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF054XPK	alignments	218505873	1	1_1	ENCSR550KPM_1_1	human
ENCSR550KPM	ENC4_471, ENC4_472 B6Cast F1 PND 18-20 months Male 03 L. cortex	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF436XRC	unfiltered alignments	742073176	1	1_1	ENCSR550KPM_1_1	human
ENCSR550KPM	ENC4_471, ENC4_472 B6Cast F1 PND 18-20 months Male 03 L. cortex	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF521YYK	unfiltered alignments	760775629	2	2_1	ENCSR550KPM_2_1	human
ENCSR550KPM	ENC4_471, ENC4_472 B6Cast F1 PND 18-20 months Male 03 L. cortex	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF269APD	alignments	237842654	2	2_1	ENCSR550KPM_2_1	human
ENCSR842KTN	ENC4_481, ENC4_482 heart_B6Cast F1 PND14 3x Males 03 heart_ENC4_cDNA593, cDNA_594	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF584WWA	reads	641112700	1	1_1	ENCSR842KTN_1_1	human
ENCSR842KTN	ENC4_481, ENC4_482 heart_B6Cast F1 PND14 3x Males 03 heart_ENC4_cDNA593, cDNA_594	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF860CBL	reads	692194222	2	2_1	ENCSR842KTN_2_1	human
ENCSR842KTN	ENC4_481, ENC4_482 heart_B6Cast F1 PND14 3x Males 03 heart_ENC4_cDNA593, cDNA_594	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF594CLT	unfiltered alignments	857865322	2	2_1	ENCSR842KTN_2_1	human
ENCSR842KTN	ENC4_481, ENC4_482 heart_B6Cast F1 PND14 3x Males 03 heart_ENC4_cDNA593, cDNA_594	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF867QMB	alignments	230289774	2	2_1	ENCSR842KTN_2_1	human
ENCSR842KTN	ENC4_481, ENC4_482 heart_B6Cast F1 PND14 3x Males 03 heart_ENC4_cDNA593, cDNA_594	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF747EXS	unfiltered alignments	797542301	1	1_1	ENCSR842KTN_1_1	human
ENCSR842KTN	ENC4_481, ENC4_482 heart_B6Cast F1 PND14 3x Males 03 heart_ENC4_cDNA593, cDNA_594	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF953BLN	alignments	211218571	1	1_1	ENCSR842KTN_1_1	human
ENCSR885NRP	ENC4_239 B6Cast F1 PND 18-20 months_Male 03_Adrenals	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF811RRD	reads	514145335	1	1_1	ENCSR885NRP_1_1	human
ENCSR885NRP	ENC4_239 B6Cast F1 PND 18-20 months_Male 03_Adrenals	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF167IJD	unfiltered alignments	631034991	1	1_1	ENCSR885NRP_1_1	human
ENCSR885NRP	ENC4_239 B6Cast F1 PND 18-20 months_Male 03_Adrenals	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF684SLZ	alignments	176433776	1	1_1	ENCSR885NRP_1_1	human
ENCSR628IMW	ENC4_469, ENC4_470 B6Cast F1 PND 18-20 months Female 03 L. cortex	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF565RLW	reads	911894622	1	1_1	ENCSR628IMW_1_1	human
ENCSR628IMW	ENC4_469, ENC4_470 B6Cast F1 PND 18-20 months Female 03 L. cortex	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF325BXV	reads	881897056	2	2_1	ENCSR628IMW_2_1	human
ENCSR628IMW	ENC4_469, ENC4_470 B6Cast F1 PND 18-20 months Female 03 L. cortex	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF691BND	alignments	325256235	1	1_1	ENCSR628IMW_1_1	human
ENCSR628IMW	ENC4_469, ENC4_470 B6Cast F1 PND 18-20 months Female 03 L. cortex	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF315DLM	unfiltered alignments	1061410424	2	2_1	ENCSR628IMW_2_1	human
ENCSR628IMW	ENC4_469, ENC4_470 B6Cast F1 PND 18-20 months Female 03 L. cortex	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF851BOA	unfiltered alignments	1099006291	1	1_1	ENCSR628IMW_1_1	human
ENCSR628IMW	ENC4_469, ENC4_470 B6Cast F1 PND 18-20 months Female 03 L. cortex	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF603QTD	alignments	308071365	2	2_1	ENCSR628IMW_2_1	human
ENCSR920WYI	ENC4_391a, ENC4_392a B6Cast F1 PND14 Females Gastrocnemius	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF618PJT	reads	780580666	1	1_1	ENCSR920WYI_1_1	human
ENCSR920WYI	ENC4_391a, ENC4_392a B6Cast F1 PND14 Females Gastrocnemius	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF124DBU	reads	430486503	2	2_1	ENCSR920WYI_2_1	human
ENCSR920WYI	ENC4_391a, ENC4_392a B6Cast F1 PND14 Females Gastrocnemius	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF524FPE	alignments	149977166	2	2_1	ENCSR920WYI_2_1	human
ENCSR920WYI	ENC4_391a, ENC4_392a B6Cast F1 PND14 Females Gastrocnemius	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF823CFA	unfiltered alignments	1014524497	1	1_1	ENCSR920WYI_1_1	human
ENCSR920WYI	ENC4_391a, ENC4_392a B6Cast F1 PND14 Females Gastrocnemius	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF736MDK	alignments	266741946	1	1_1	ENCSR920WYI_1_1	human
ENCSR920WYI	ENC4_391a, ENC4_392a B6Cast F1 PND14 Females Gastrocnemius	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF285TTM	unfiltered alignments	579005316	2	2_1	ENCSR920WYI_2_1	human
ENCSR665XLM	ENC4_221 - B6Cast F1 PND10_Female 03_Adrenals	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF863AGD	reads	411345445	2	2_1	ENCSR665XLM_2_1	human
ENCSR665XLM	ENC4_221 - B6Cast F1 PND10_Female 03_Adrenals	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF321AJK	reads	341273543	1	1_1	ENCSR665XLM_1_1	human
ENCSR665XLM	ENC4_221 - B6Cast F1 PND10_Female 03_Adrenals	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF276HLF	unfiltered alignments	511721155	2	2_1	ENCSR665XLM_2_1	human
ENCSR665XLM	ENC4_221 - B6Cast F1 PND10_Female 03_Adrenals	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF550NPJ	alignments	132950172	1	1_1	ENCSR665XLM_1_1	human
ENCSR665XLM	ENC4_221 - B6Cast F1 PND10_Female 03_Adrenals	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF218PAQ	alignments	149051786	2	2_1	ENCSR665XLM_2_1	human
ENCSR665XLM	ENC4_221 - B6Cast F1 PND10_Female 03_Adrenals	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF756SOZ	unfiltered alignments	423218863	1	1_1	ENCSR665XLM_1_1	human
ENCSR964OKW	ENC4_381a, ENC4_382a B6Cast F1 PND4_Male Gastrocnemius	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF798HCT	reads	807744599	1	1_1	ENCSR964OKW_1_1	human
ENCSR964OKW	ENC4_381a, ENC4_382a B6Cast F1 PND4_Male Gastrocnemius	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF069POP	reads	722851313	2	2_1	ENCSR964OKW_2_1	human
ENCSR964OKW	ENC4_381a, ENC4_382a B6Cast F1 PND4_Male Gastrocnemius	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF541JWV	unfiltered alignments	988554886	1	1_1	ENCSR964OKW_1_1	human
ENCSR964OKW	ENC4_381a, ENC4_382a B6Cast F1 PND4_Male Gastrocnemius	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF362LGG	unfiltered alignments	898126529	2	2_1	ENCSR964OKW_2_1	human
ENCSR964OKW	ENC4_381a, ENC4_382a B6Cast F1 PND4_Male Gastrocnemius	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF643TDK	alignments	275590347	1	1_1	ENCSR964OKW_1_1	human
ENCSR964OKW	ENC4_381a, ENC4_382a B6Cast F1 PND4_Male Gastrocnemius	male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF821NRP	alignments	250311462	2	2_1	ENCSR964OKW_2_1	human
ENCSR791CDT	ENC4_393a, ENC4_394a B6Cast F1 PND25_Male Gastrocnemius	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF221ABY	reads	768570549	1	1_1	ENCSR791CDT_1_1	human
ENCSR791CDT	ENC4_393a, ENC4_394a B6Cast F1 PND25_Male Gastrocnemius	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF435GLV	reads	548239642	2	2_1	ENCSR791CDT_2_1	human
ENCSR791CDT	ENC4_393a, ENC4_394a B6Cast F1 PND25_Male Gastrocnemius	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF977HLZ	unfiltered alignments	754238490	2	2_1	ENCSR791CDT_2_1	human
